"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths_an_c","death_min_an_c","death_max_an_c","estimated_deaths","death_min","death_max","rt","rt_min","rt_max"
"1",2020-02-18,"Belgium",0,0,12.3931579831945,4.99079840069309,26.3283480704954,12.3931579831945,4.99079840069309,26.3283480704954,0,0,1.23931579831945e-14,4.99079840069309e-15,2.63283480704954e-14,6.07320475844462e-16,1.53338077980827e-16,9.86603522901611e-16,1.23931579831945e-14,4.99079840069309e-15,2.63283480704954e-14,7.09469688454741,6.13931174640016,8.16040949314091
"2",2020-02-19,"Belgium",0,0,24.7863159663891,9.98159680138618,52.6566961409909,12.3931579831945,4.99079840069309,26.3283480704954,0,0,1.60958041671888e-07,6.35410998061347e-08,3.02231198505765e-07,1.60958029886051e-07,6.35410949686744e-08,3.02231173164021e-07,1.6095802927873e-07,6.35410948153363e-08,3.02231172177417e-07,7.09469688454741,6.13931174640016,8.16040949314091
"3",2020-02-20,"Belgium",0,0,37.1794739495836,14.9723952020793,78.9850442114863,12.3931579831945,4.99079840069309,26.3283480704954,0,0,4.26538778827951e-06,1.68383901759721e-06,8.00912608902991e-06,4.26538777649367e-06,1.68383901275975e-06,8.00912606368816e-06,4.10442974660762e-06,1.62029791779108e-06,7.70689489052414e-06,7.09469688454741,6.13931174640016,8.16040949314091
"4",2020-02-21,"Belgium",0,0,49.5726319327781,19.9631936027724,105.313392281982,12.3931579831945,4.99079840069309,26.3283480704954,0,0,3.2808611647041e-05,1.29517931648502e-05,6.16047872884919e-05,3.28086116352551e-05,1.29517931600127e-05,6.16047872631502e-05,2.85432238587615e-05,1.1267954147253e-05,5.3595661199462e-05,7.09469688454741,6.13931174640016,8.16040949314091
"5",2020-02-22,"Belgium",0,0,61.9657899159726,24.9539920034655,131.641740352477,12.3931579831945,4.99079840069309,26.3283480704954,0,0,0.000144768334179504,5.71499197001512e-05,0.0002718317534689,0.000144768334167718,5.71499196953138e-05,0.000271831753443559,0.000111959722532463,4.4198126535301e-05,0.000210226966180409,7.09469688454741,6.13931174640016,8.16040949314091
"6",2020-02-23,"Belgium",0,0,74.3589478991671,29.9447904041585,157.970088422973,12.3931579831945,4.99079840069309,26.3283480704954,0,0,0.000463331100460324,0.000182908336522171,0.000869997615070039,0.000463331100448538,0.000182908336517334,0.000869997615044697,0.00031856276628082,0.00012575841682202,0.000598165861601139,7.09469688454741,6.13931174640016,8.16040949314091
"7",2020-02-24,"Belgium",0,0,119.776150121505,51.093642522072,245.440480326673,45.4172022223375,21.1488521179134,87.4703919037008,0,0,0.00119793013291934,0.000472904598168131,0.00224935549895676,0.00119793013290756,0.000472904598163294,0.00224935549893142,0.000734599032459018,0.00028999626164596,0.00137935788388672,7.0946527346573,6.13923121439938,8.16038476430043
"8",2020-02-25,"Belgium",0,0,177.587514431063,78.4856418603204,355.691378534237,57.8113643095583,27.3919993382484,110.250898207564,0,0,0.00265643788846985,0.00104870814313087,0.00498786531512872,0.00265643788845807,0.00104870814312604,0.00498786531510338,0.00145850775555051,0.000575803544962741,0.00273850981617196,7.09462561525476,6.13918733820304,8.16036684801356
"9",2020-02-26,"Belgium",0,0,259.137791727795,118.842893882176,507.27267183713,81.5502772967317,40.3572520218558,151.581293302892,0,0,0.00523835199858901,0.00206877428958941,0.00983249360943756,0.00523835199857723,0.00206877428958457,0.00983249360941222,0.00258191411011916,0.00102006614645854,0.00484462829430884,7.09459107518073,6.13913211743673,8.16034363455883
"10",2020-02-27,"Belgium",0,0,378.44313000438,180.6439563471,722.843934873463,119.305338276586,61.8010624649242,215.571263036334,0,0,0.00948986686499856,0.00375303371201329,0.0177905877898501,0.00948986686498677,0.00375303371200845,0.0177905877898248,0.00425151486640954,0.00168425942242388,0.00795809418041255,7.09454227984071,6.13905649526952,8.16030940380323
"11",2020-02-28,"Belgium",0,0,553.826666303541,275.539173069971,1035.11048815525,175.38353629916,94.8952167228706,312.266553281785,0,0,0.0161381954383997,0.00640249766914936,0.0301691385216127,0.0161381954383879,0.00640249766914452,0.0301691385215874,0.00664832857340116,0.00264946395713607,0.0123785507317626,7.09447077949334,6.1389494227149,8.16025693736019
"12",2020-02-29,"Belgium",0,0,811.537335472472,422.593423670445,1490.48013058668,257.710669168931,147.054250600474,455.369642431435,0,0,0.0261983367807799,0.0104523056369285,0.048731081270564,0.0261983367807682,0.0104523056369237,0.0487310812705387,0.0100601413423802,0.00404980796777918,0.0185619427489513,7.09436550765606,6.13879699640205,8.16017630598996
"13",2020-03-01,"Belgium",0,0,1190.16036012548,649.865974044131,2154.28428987877,378.623024653005,227.272550373686,663.804159292088,0,0,0.0411486486083446,0.0165592827807031,0.0759628384920618,0.0411486486083328,0.0165592827806983,0.0759628384920365,0.0149503118275647,0.00610697714377457,0.0272317572214978,7.09421058133081,6.13858008833496,8.16005256056499
"14",2020-03-02,"Belgium",1,1,1746.56584293459,997.201963256347,3116.61343308832,556.405482809115,347.335989212216,962.329143209552,0,0,0.0631233290833229,0.0257046774526995,0.115557161428002,0.0631233290833111,0.0257046774526946,0.115557161427977,0.0219746804749783,0.00914539467199636,0.03959432293594,7.09398261420625,6.13827158428512,8.15986275283883
"15",2020-03-03,"Belgium",6,7,2564.53593270939,1523.87442652264,4497.99314861916,817.970089774799,526.672463266289,1381.37971553083,0,0,0.0952304678884699,0.0393639810950533,0.172717418117829,0.0952304678884581,0.0393639810950485,0.172717418117804,0.032107138805147,0.0136593036423539,0.0571602566898274,7.09364708297054,6.13783288886571,8.15957164439779
"16",2020-03-04,"Belgium",5,12,3767.49000282287,2314.87227284603,6480.79955348925,1202.95407011347,790.997846323395,1982.80640487009,0,0,0.142064198928381,0.0597937952792181,0.25495462957617,0.142064198928369,0.0597937952792133,0.254954629576144,0.046833731039911,0.0204298141841648,0.0822372114583403,7.09315304666565,6.13720909757245,8.15912517803671
"17",2020-03-05,"Belgium",10,22,5537.27222001342,3504.75486142129,9326.67397184801,1769.78221719056,1189.88258857526,2845.87441835876,0,0,0.210363928126933,0.0904106132996122,0.373053467558625,0.210363928126921,0.0904106132996074,0.3730534675586,0.0682997291985524,0.0306168180203941,0.118098837982456,7.0924253445169,6.13632215275725,8.15844045803923
"18",2020-03-06,"Belgium",27,49,8141.86634990941,5279.22257848135,13410.8505736124,2604.59412989598,1774.46771706006,4084.17660176443,0,0,0.310042297600785,0.136397955635461,0.542553750327716,0.310042297600773,0.136397955635456,0.542553750327691,0.0996783694738517,0.0459873423358486,0.169500282769091,7.09135305800655,6.13506111626384,8.15739038441625
"19",2020-03-07,"Belgium",59,108,11976.2515122711,7907.88504807831,19271.2338046272,3834.38516236173,2628.66246959696,5860.38323101477,0,0,0.455712237692486,0.206475079860133,0.785893704427187,0.455712237692474,0.206475079860129,0.785893704427161,0.145669940091701,0.0700771242246727,0.24333995409947,7.08977246258553,6.1332683632901,8.1557801140921
"20",2020-03-08,"Belgium",60,168,17622.5782563552,11768.0851223977,27678.4245198259,5646.32674408409,3860.20007431939,8407.19071519871,0,0,0.668843870529651,0.313986768277831,1.13535283180418,0.668843870529639,0.313986768277827,1.13535283180415,0.213131632837165,0.107511688417698,0.34945912737699,7.08744185421848,6.13072001713582,8.15331103366753
"21",2020-03-09,"Belgium",31,199,25938.6779232681,17433.9496155282,39792.4804580835,8316.09966691284,5665.86449313045,12114.0559382576,0,0,0.981053532366871,0.477942624708276,1.63882964655193,0.981053532366859,0.477942624708271,1.63882964655191,0.31220966183722,0.163955856430444,0.503476814747757,7.08400440937579,6.12709826858917,8.14952568107908
"22",2020-03-10,"Belgium",39,238,38037.6130734043,25699.3809857872,57035.5279999532,12098.9351501362,8265.431370259,17243.0475418696,0,0,1.43884758441179,0.727160722469755,2.37262275182441,1.43884758441178,0.727160722469751,2.37262275182439,0.457794052044919,0.24921809776148,0.733793105272478,6.99970056154824,6.04174166094976,8.19989898513652
"23",2020-03-11,"Belgium",28,266,55839.7521346803,37520.9826000539,81864.6531473836,17802.139061276,11821.6016142667,24829.1251474305,0,0,2.11069902348444,1.10188117883758,3.44268117733207,2.11070101746769,1.10188093921041,3.44268929915049,0.671851439072652,0.374720456367821,1.07005842550766,6.99239383055775,6.03353601147652,8.1912575376337
"24",2020-03-12,"Belgium",47,313,68885.7321250811,46852.9761906103,101525.850525039,13045.9799904008,9331.99359055645,19661.1973776558,3,3,3.09733324494909,1.66451575366816,5.00506566996302,3.0973872625956,1.6645204976049,5.00525460374795,0.986634221464647,0.562634574830585,1.56238449263095,3.52629926833057,2.66796329462932,5.00311515994434
"25",2020-03-13,"Belgium",85,398,87215.6337822793,60068.9649007697,128977.691696373,18329.9016571982,13215.9887101594,27451.8411713336,0,3,4.54665880555636,2.51567274777713,7.26150612852217,4.54726940228464,2.51580078607732,7.26330969678331,1.44932556060727,0.851156994108963,2.25644045855915,3.52226724049888,2.66503341367942,4.99798472690286
