"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths_an_c","death_min_an_c","death_max_an_c","estimated_deaths","death_min","death_max","rt","rt_min","rt_max"
"1",2020-02-07,"France",0,0,15.7149524651324,6.65264905670489,37.2478876876676,15.7149524651324,6.65264905670489,37.2478876876676,0,0,1.57149524651324e-14,6.65264905670489e-15,3.72478876876676e-14,5.64958952083471e-16,1.272320166379e-16,9.90106273553865e-16,1.57149524651324e-14,6.65264905670489e-15,3.72478876876676e-14,4.58531690740265,3.98799272236041,5.08659337614387
"2",2020-02-08,"France",5,5,31.4299049302648,13.3052981134098,74.4957753753351,15.7149524651324,6.65264905670489,37.2478876876676,0,0,2.30509968121329e-07,9.75796026555797e-08,4.84211599267499e-07,2.30509952971336e-07,9.75795961301626e-08,4.84211563009717e-07,2.30509952406377e-07,9.75795960029306e-08,4.84211562019611e-07,4.58531690740265,3.98799272236041,5.08659337614387
"3",2020-02-09,"France",0,5,47.1448573953973,19.9579471701147,111.743663063003,15.7149524651324,6.65264905670489,37.2478876876676,0,0,6.10851375448394e-06,2.58585930073031e-06,1.28316064307676e-05,6.10851373933395e-06,2.58585929420489e-06,1.28316063945098e-05,5.87800378636261e-06,2.48827969807473e-06,1.23473948315001e-05,4.58531690740265,3.98799272236041,5.08659337614387
"4",2020-02-10,"France",0,5,62.8598098605297,26.6105962268195,148.99155075067,15.7149524651324,6.65264905670489,37.2478876876676,0,0,4.69856119812148e-05,1.988997432525e-05,9.86984567622453e-05,4.69856119660648e-05,1.98899743187246e-05,9.86984567259875e-05,4.08770982267308e-05,1.73041150245197e-05,8.58668503314777e-05,4.58531690740265,3.98799272236041,5.08659337614387
"5",2020-02-11,"France",0,5,78.5747623256621,33.2632452835244,186.239438438338,15.7149524651324,6.65264905670489,37.2478876876676,0,0,0.00020732449304255,8.77647149782885e-05,0.000435507949110386,0.0002073244930274,8.77647149717631e-05,0.000435507949074129,0.000160338881061336,6.78747406530385e-05,0.000336809492348141,4.58531690740265,3.98799272236041,5.08659337614387
"6",2020-02-12,"France",0,5,94.2897147907945,39.9158943402293,223.487326126005,15.7149524651324,6.65264905670489,37.2478876876676,0,0,0.000663542107180171,0.000280890998734089,0.0013938433322742,0.000663542107165021,0.000280890998727563,0.00139384333223794,0.000456217614137621,0.0001931262837558,0.000958335383163814,4.58531690740265,3.98799272236041,5.08659337614387
"7",2020-02-13,"France",0,5,131.784851614824,57.6682064256645,301.855695254686,37.4951368240298,17.7523120854352,78.3683691286809,0,0,0.00171557032080017,0.000726236143258464,0.0036037445503682,0.00171557032078502,0.000726236143251938,0.00360374455033195,0.00105202821362,0.000445345144524375,0.002209901218094,4.58531043577239,3.98797921561225,5.08659014365303
"8",2020-02-14,"France",0,5,177.847422221036,79.6441621621602,397.387331370367,46.0625706062112,21.9759557364957,95.5316361156807,0,0,0.00380402239810651,0.00161035205523669,0.00799064029690008,0.00380402239809136,0.00161035205523016,0.00799064029686382,0.00208845207730634,0.000884115911978224,0.00438689574653188,4.58530785243091,3.98797443409953,5.08658868410437
"9",2020-02-15,"France",0,5,236.864227514321,108.414612951439,517.067256527034,59.0168052932855,28.7704507892792,119.679925156667,1,1,0.00749399516008193,0.00317320052250158,0.0157385310273149,0.00749399516006678,0.00317320052249506,0.0157385310272786,0.00368997276197541,0.0015628484672649,0.00774789073041479,4.58530467802427,3.98796860463321,5.0865868752821
"10",2020-02-16,"France",0,5,314.205025483923,147.101409678142,669.614118147826,77.3407979696019,38.6867967267022,152.546861620792,0,1,0.0135274689106371,0.00573311463449952,0.0283887280214766,0.013527468910622,0.00573311463449299,0.0283887280214403,0.0060334737505552,0.00255991411199793,0.0126501969941617,4.58530060799831,3.98796129880865,5.08658449984082
"11",2020-02-17,"France",1,6,416.191620691584,199.44505100499,865.136304029063,101.986595207661,52.3436413268479,195.522185881237,0,1,0.0228182425427506,0.00969020468391573,0.0478068271201889,0.0228182425427354,0.00969020468390921,0.0478068271201527,0.00929077363211344,0.00395709004941622,0.0194180990987123,4.58529526971251,3.98795198225675,5.08658129396366
"12",2020-02-18,"France",0,6,550.802185744394,270.29542547645,1116.00308011543,134.610565052811,70.8503744714608,250.866776086367,0,1,0.0365131035714989,0.0155612261611788,0.0762757137152966,0.0365131035714837,0.0155612261611722,0.0762757137152603,0.0136948610287483,0.00587102147726303,0.0284688865951076,4.58528822424056,3.98794003553713,5.0865769406063
"13",2020-02-19,"France",0,6,728.471640644782,366.334155391665,1437.87862130251,177.669454900388,96.038729915215,321.875541187085,0,1,0.0561011791947272,0.0240389288117336,0.116675051589448,0.056101179194712,0.0240389288117271,0.116675051589412,0.0195880756232283,0.00847770265055486,0.0403993378741518,4.58527891717055,3.98792470058104,5.08657102701691
"14",2020-02-20,"France",0,6,962.981673952261,496.95078426828,1850.82585207416,234.510033307478,130.616628876615,412.947230771645,0,1,0.0834751601434955,0.0360363065348141,0.172541720578831,0.0834751601434804,0.0360363065348076,0.172541720578795,0.0273739809487684,0.0119973777230805,0.0558666689893824,4.58526662273336,3.98790501721546,5.08656299685482
"15",2020-02-21,"France",0,6,1272.55858030898,674.598764005207,2380.5982926773,309.576906356724,177.647979736927,529.772440603137,0,1,0.121089937711876,0.0527766155531681,0.248322341530748,0.12108993771186,0.0527766155531616,0.248322341530712,0.0376147775683801,0.0167403090183539,0.0757806209519174,4.58525038160181,3.98787975544333,5.08655209454241
"16",2020-02-22,"France",0,6,1681.30356316698,916.22829842223,3060.25421077687,408.744982858,241.629534417023,679.655918099577,0,1,0.17215893172435,0.0759178594311739,0.349638462093003,0.172158931724335,0.0759178594311674,0.349638462092967,0.0510689940124742,0.0231412438780059,0.101316120562255,4.58522892406709,3.98784733620944,5.08653729355383
"17",2020-02-23,"France",0,6,2221.08419834897,1244.83328872256,3932.21999619124,539.780635181981,328.604990300325,871.965785414368,0,1,0.240893213971768,0.107701624104559,0.483630521468641,0.240893213971753,0.107701624104553,0.483630521468605,0.068734282247418,0.0317837646733854,0.133992059375638,4.58520056985161,3.98780573241147,5.08651719989427
"18",2020-02-24,"France",0,6,2934.04059879963,1691.47121804294,5050.93985917703,712.956400450665,446.637929320388,1118.71986298579,0,1,0.332832052766239,0.151167889457482,0.659404501575461,0.332832052766224,0.151167889457475,0.659404501575425,0.0919388387944711,0.0434662653529226,0.17577398010682,4.58516309551352,3.98775234238175,5.08648992098892
"19",2020-02-25,"France",0,6,3875.90494909873,2298.58142714005,6486.27853186861,941.864350299099,607.110209097107,1435.33867269158,0,1,0.455283439103282,0.210450222259572,0.88860431619308,0.455283439103267,0.210450222259566,0.888604316193044,0.122451386337043,0.0592823328020902,0.229199814617619,4.58511355862964,3.98768382745007,5.0864528875312
"20",2020-02-26,"France",2,8,5120.39728806917,3123.87687649876,8327.88893843902,1244.49233897044,825.295449358711,1841.61040657041,0,1,0.617883386524639,0.291155675616027,1.18614294852589,0.617883386524624,0.291155675616021,1.18614294852586,0.162599947421357,0.0807054533564551,0.297538632332812,4.58504806474763,3.98759590339501,5.08640261156231
