"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths_an_c","death_min_an_c","death_max_an_c","estimated_deaths","death_min","death_max","rt","rt_min","rt_max"
"1",2020-02-18,"Sweden",0,0,160.35331461692,73.5926797857681,262.327823575128,160.35331461692,73.5926797857681,262.327823575128,0,0,1.6035331461692e-13,7.35926797857681e-14,2.62327823575128e-13,5.59677800313705e-16,1.43495959155565e-16,9.6990202454807e-16,1.6035331461692e-13,7.35926797857681e-14,2.62327823575128e-13,2.38329613502253,2.04429712036855,2.79464115026836
"2",2020-02-19,"Sweden",0,0,320.706629233839,147.185359571536,524.655647150255,160.35331461692,73.5926797857681,262.327823575128,0,0,2.03668411171368e-06,1.02901461002369e-06,3.6706099144436e-06,2.03668395192005e-06,1.02901453657451e-06,3.67060965308568e-06,2.03668395136037e-06,1.02901453643101e-06,3.67060965211578e-06,2.38329613502253,2.04429712036855,2.79464115026836
"3",2020-02-20,"Sweden",0,0,481.059943850759,220.778039357304,786.983470725383,160.35331461692,73.5926797857681,262.327823575128,0,0,5.39721248714031e-05,2.72688852890145e-05,9.72711560433959e-05,5.39721247116094e-05,2.72688852155653e-05,9.72711557820379e-05,5.19354407596894e-05,2.62398706789908e-05,9.36005461289523e-05,2.38329613502253,2.04429712036855,2.79464115026836
"4",2020-02-21,"Sweden",0,0,641.413258467678,294.370719143073,1049.31129430051,160.35331461692,73.5926797857681,262.327823575128,0,0,0.000415144078912642,0.00020974746308278,0.000748192601018593,0.000415144078752848,0.000209747463009331,0.000748192600757235,0.000361171954041239,0.000182478577793766,0.000650921444975197,2.38329613502253,2.04429712036855,2.79464115026836
"5",2020-02-22,"Sweden",0,0,801.766573084598,367.963398928841,1311.63911787564,160.35331461692,73.5926797857681,262.327823575128,0,0,0.00183182749074639,0.000925512824381918,0.00330140749820279,0.0018318274905866,0.000925512824308468,0.00330140749794143,0.00141668341183375,0.000715765361299137,0.0025532148971842,2.38329613502253,2.04429712036855,2.79464115026836
"6",2020-02-23,"Sweden",0,0,962.119887701518,441.556078714609,1573.96694145077,160.35331461692,73.5926797857681,262.327823575128,0,0,0.00586276447781379,0.00296210409440163,0.0105661557680153,0.00586276447765399,0.00296210409432818,0.0105661557677539,0.0040309369870674,0.00203659127001971,0.00726474826981247,2.38329613502253,2.04429712036855,2.79464115026836
"7",2020-02-24,"Sweden",0,0,1160.51388680407,546.455389474862,1869.29812925903,198.393999102548,104.899310760253,295.331187808259,0,0,0.0151580203081599,0.00765844068746139,0.027318512336134,0.0151580203080001,0.00765844068738794,0.0273185123358726,0.00929525583034611,0.00469633659305976,0.0167523565681187,2.38307479559983,2.04398805198776,2.79446559135758
"8",2020-02-25,"Sweden",0,0,1396.39084476686,671.798286033879,2219.3307918897,235.876957962793,125.342896559017,350.032662630677,0,0,0.0336083105590158,0.0169804372999364,0.0605700273708292,0.0336083105588561,0.0169804372998629,0.0605700273705679,0.018450290250856,0.00932199661247498,0.0332515150346952,2.38302882834212,2.04393198780531,2.79442201584862
"9",2020-02-26,"Sweden",0,0,1670.16903617736,819.595587301722,2621.55389410855,273.778191410507,147.797301267843,402.223102218843,0,0,0.0661507595535644,0.0334265365681251,0.119207130440554,0.0661507595534046,0.0334265365680516,0.119207130440293,0.0325424489945486,0.0164460992681887,0.0586371030697247,2.38297416205991,2.04386563575709,2.79436984217239
"10",2020-02-27,"Sweden",1,1,1985.49269941898,993.596103330607,3080.44887505403,315.323663241613,174.000516028885,458.894980945487,0,0,0.11902600011389,0.0601722587691026,0.214412539821332,0.119026000113731,0.0601722587690292,0.21441253982107,0.052875240560326,0.0267457222009776,0.0952054093807778,2.38291065876772,2.04378974812474,2.79430792969286
