"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths_an_c","death_min_an_c","death_max_an_c","estimated_deaths","death_min","death_max","rt","rt_min","rt_max"
"1",2020-02-12,"United_Kingdom",0,0,51.9236128896788,20.3735718527058,99.8416493502554,51.9236128896788,20.3735718527058,99.8416493502554,0,0,5.19236128896788e-14,2.03735718527058e-14,9.98416493502554e-14,5.27807062422581e-16,1.14946343988593e-16,9.8923298637105e-16,5.19236128896788e-14,2.03735718527058e-14,9.98416493502554e-14,3.88164361393682,3.45891666322468,4.56997444134573
"2",2020-02-13,"United_Kingdom",1,1,103.847225779358,40.7471437054116,199.683298700511,51.9236128896788,20.3735718527058,99.8416493502554,0,0,1.14997643427726e-06,4.62507242749099e-07,2.19090067765875e-06,1.14997638288145e-06,4.62507222490474e-07,2.19090057880633e-06,1.14997638235365e-06,4.62507222375527e-07,2.1909005778171e-06,3.88164361393682,3.45891666322468,4.56997444134573
"3",2020-02-14,"United_Kingdom",0,1,155.770838669036,61.1207155581174,299.524948050766,51.9236128896788,20.3735718527058,99.8416493502554,0,0,1.82428072083519e-05,7.33704641169444e-06,3.47556501752129e-05,1.82428071569561e-05,7.33704639143581e-06,3.47556500763605e-05,1.70928307740747e-05,6.87453916894534e-06,3.25647494975541e-05,3.88164361393682,3.45891666322468,4.56997444134573
"4",2020-02-15,"United_Kingdom",0,1,207.694451558715,81.4942874108231,399.366597401022,51.9236128896788,20.3735718527058,99.8416493502554,0,0,0.000129633701335426,5.2137177815433e-05,0.000246974247053769,0.00012963370128403,5.21371777951744e-05,0.000246974246954916,0.000111390894127074,4.48001314037386e-05,0.000212218596878556,3.88164361393682,3.45891666322468,4.56997444134573
"5",2020-02-16,"United_Kingdom",0,1,259.618064448394,101.867859263529,499.208246751277,51.9236128896788,20.3735718527058,99.8416493502554,0,0,0.000571642805389173,0.000229908135652136,0.00108907676005474,0.000571642805337777,0.000229908135631877,0.00108907675995589,0.000442009104053747,0.000177770957836703,0.000842102513000971,3.88164361393682,3.45891666322468,4.56997444134573
"6",2020-02-17,"United_Kingdom",0,1,311.541677338073,122.241431116235,599.049896101532,51.9236128896788,20.3735718527058,99.8416493502554,0,0,0.00181988989678031,0.000731938702485208,0.0034671997508853,0.00181988989672892,0.000731938702464949,0.00346719975078645,0.00124824709139114,0.000502030566833072,0.00237812299083056,3.88164361393682,3.45891666322468,4.56997444134573
"7",2020-02-18,"United_Kingdom",0,1,416.624347119486,171.162741605398,781.982527696454,105.082669781413,48.9213104891631,182.932631594922,0,0,0.00467705849039169,0.00188105891953277,0.00891059182286178,0.0046770584903403,0.00188105891951251,0.00891059182276292,0.00285716859361138,0.00114912021704756,0.00544339207197648,3.8816261746763,3.45888436042834,4.56996698747411
"8",2020-02-19,"United_Kingdom",0,1,544.402761339696,231.273109519299,1003.17215789587,127.77841422021,60.1103679139017,221.189630199417,0,0,0.0103549880176765,0.0041648777837824,0.0197275953299394,0.0103549880176251,0.00416487778376214,0.0197275953298405,0.00567792952728483,0.00228381886424963,0.0108170035070776,3.88162027023632,3.45887444481184,4.56996396406011
"9",2020-02-20,"United_Kingdom",0,1,703.314930976257,308.326798644441,1273.68927391593,158.912169636561,77.053689125142,270.517116020059,0,0,0.0203741525493062,0.00819782403668508,0.0388094792277835,0.0203741525492548,0.00819782403666482,0.0388094792276846,0.0100191645316297,0.00403294625290268,0.0190818838978441,3.88161308894702,3.45886245234856,4.56996024579293
"10",2020-02-21,"United_Kingdom",0,1,904.022000118517,409.358968645403,1608.08336982698,200.70706914226,101.032170000962,334.394095911052,0,0,0.0367153463402864,0.0147926158386655,0.0698997785136374,0.036715346340235,0.0147926158386453,0.0698997785135386,0.0163411937909802,0.00659479180198046,0.031090299285854,3.88160415198642,3.45884777553927,4.56995546717769
"11",2020-02-22,"United_Kingdom",0,1,1158.87859505278,542.64033120013,2023.21828927176,254.856594934263,133.281362554727,415.134919444777,0,0,0.061777927309912,0.0249662530790427,0.117472462846616,0.0617779273098606,0.0249662530790225,0.117472462846517,0.0250625809696256,0.0101736372403772,0.0475726843329786,3.88159285505436,3.45882961722328,4.56994918195914
"12",2020-02-23,"United_Kingdom",0,1,1482.8982946795,718.594592514578,2539.1775280562,324.019699626724,175.954261314448,515.959238784442,0,0,0.09847987742263,0.0400101964112873,0.186868893734574,0.0984798774225786,0.040010196411267,0.186868893734475,0.036701950112718,0.0150439433322445,0.0693964308879582,3.88157849771425,3.45880705378692,4.56994086444599
"13",2020-02-24,"United_Kingdom",4,5,1894.93645395454,950.838077172187,3180.54471487109,412.038159275041,232.243484657609,641.367186814885,0,0,0.150379332940819,0.0615860874806192,0.284448221824646,0.150379332940767,0.0615860874805989,0.284448221824547,0.0518994555181886,0.0215758910693319,0.0975793280900721,3.88156022804233,3.45877898462806,4.56992984986124
"14",2020-02-25,"United_Kingdom",0,5,2418.95143229704,1256.94123888205,3977.76720237281,524.0149783425,306.103161709858,797.222487501723,0,0,0.2218507981634,0.091865594019775,0.417807825183979,0.221850798163348,0.0918655940197547,0.41780782518388,0.0714714652225811,0.0302795065391558,0.133359603359333,3.88153697503674,3.4587440613148,4.56991526689319
"15",2020-02-26,"United_Kingdom",0,5,3085.46661415009,1656.46931591189,4969.48255187336,666.515181853047,399.528077029842,991.715349500547,0,0,0.318390977249814,0.133718099164165,0.596271372298029,0.318390977249762,0.133718099164144,0.59627137229793,0.0965401790864139,0.0418525051443896,0.17846354711405,3.88150737649322,3.45870061223425,4.56989596269284
"16",2020-02-27,"United_Kingdom",0,5,3933.38097579762,2178.02442992649,6206.80667127491,847.914361647526,521.555114014603,1237.32411940155,0,0,0.446748631223548,0.190903022072291,0.830917814251849,0.446748631223497,0.190903022072271,0.830917814251751,0.128357653973735,0.0571849229081266,0.234646441953821,3.88146969526102,3.45864655839479,4.56987041025998
"17",2020-02-28,"United_Kingdom",3,8,5012.26753352795,2859.27469873755,7761.70904018861,1078.88655773033,681.250268811066,1554.9023689137,0,0,0.615385686202931,0.267990373933971,1.13526272764745,0.615385686202879,0.267990373933951,1.13526272764735,0.168637054979382,0.0770873518616799,0.304344913395599,3.88142171538169,3.45857931293979,4.56983658769882
"18",2020-02-29,"United_Kingdom",2,10,6385.30775035941,3757.56084776482,9709.51126677639,1373.04021683146,898.286149027261,1947.80222658778,0,0,0.83502702908511,0.370783573531277,1.52599314124567,0.835027029085059,0.370783573531257,1.52599314124557,0.219641342882179,0.102793199597306,0.39073041359822,3.8813606100821,3.45849565744081,4.56979181850913
"19",2020-03-01,"United_Kingdom",5,15,8133.03970034242,4938.34635230976,12157.2805766187,1747.731949983,1180.78550454494,2447.76930984236,0,0,1.11925862442121,0.507234333898522,2.02370872216945,1.11925862442116,0.507234333898502,2.02370872216935,0.284231595336099,0.136450760367245,0.497715580923782,3.88128277305785,3.4583915882103,4.56973255999645
"20",2020-03-02,"United_Kingdom",13,28,10358.1445556588,6480.64926024122,15248.3979287816,2225.10485531639,1542.30290793146,3091.11735216285,0,0,1.48525611322892,0.687754403423401,2.65378995808843,1.48525611322887,0.687754403423381,2.65378995808833,0.365997488807711,0.180520069524879,0.630081235918979,3.88118360273717,3.45826212509492,4.56965412310196
"21",2020-03-03,"United_Kingdom",4,32,13191.5584113345,8522.0698623066,19151.9220789598,2833.4138556757,2041.42060206539,3903.52415017816,0,0,1.9549896495171,0.926104926546615,3.44792602575753,1.95498964951705,0.926104926546594,3.44792602575743,0.469733536288179,0.238350523123214,0.794136067669101,3.88105722648164,3.45810107365922,4.56955030158605
"22",2020-03-04,"United_Kingdom",11,43,16800.2765337978,11206.2040604941,24081.3078938894,3608.71812246331,2684.13419818746,4929.38581492966,0,0,2.55616448753195,1.24024963202449,4.4450599387742,2.5561644875319,1.24024963202447,4.4450599387741,0.601174838014851,0.314144705477878,0.997133913016666,3.88089614803146,3.45790072952124,4.5694128813411
"23",2020-03-05,"United_Kingdom",34,77,21397.3190354642,14733.7185885805,30306.9696757497,4597.04250166641,3527.51452808647,6225.66178186026,0,0,3.32405902970696,1.65381271968486,5.69359758062142,3.32405902970691,1.65381271968484,5.69359758062132,0.767894542175011,0.413563087660365,1.24853764184722,3.88069079682006,3.4576515108882,4.56923099117227
"24",2020-03-06,"United_Kingdom",30,107,27254.456613787,19273.0743300792,38170.5531489749,5857.1375783228,4539.35574149868,7863.58347322524,1,1,4.30368615285669,2.19789519635023,7.25386994530938,4.30368615285664,2.19789519635021,7.25386994530928,0.979627123149728,0.544082476665371,1.56027236468796,3.88042895181425,3.45734150199028,4.568990243952
"25",2020-03-07,"United_Kingdom",48,155,34718.4597804442,25054.5545267177,48102.6579222676,7464.00316665713,5781.48019663844,9932.10477329262,0,1,5.55226354553667,2.91333465118531,9.20067420426363,5.55226354553662,2.91333465118529,9.20067420426353,1.24857739267999,0.71543945483508,1.94680425895425,3.88009500493383,3.45695588599258,4.56867160067724
"26",2020-03-08,"United_Kingdom",43,198,44231.8441221648,32416.4785843394,60696.908372431,9513.38434172067,7361.92405762169,12594.2504501635,1,2,7.14266910726014,3.86146353732437,11.6270007020775,7.14266910726009,3.86146353732435,11.6270007020774,1.59040556172347,0.948128886139058,2.42632649781382,3.87966901942709,3.45647624091038,4.56824986840481
"27",2020-03-09,"United_Kingdom",67,265,56359.3487871516,41790.9124812015,76720.9786816792,12127.5046649868,9374.43389686215,16024.0703092481,1,3,9.16788653571042,5.11900743920469,14.6487187201624,9.16788653571037,5.11900743920467,14.6487187201623,2.02521742845028,1.25754390188032,3.0217180180849,3.87912552628079,3.45587966586449,4.56769171472626
"28",2020-03-10,"United_Kingdom",48,313,71821.7190635012,53682.5079899857,97117.8766342155,15462.3702763495,11891.5955087842,20396.8979525363,2,5,11.7461543790778,6.78670391989436,18.4198309676021,11.7461543790777,6.78670391989434,18.419830967602,2.57826784336736,1.66769648068967,3.77111224743972,3.87843198615652,3.45513769746332,4.56695304433917
"29",2020-03-11,"United_Kingdom",52,365,91538.7824464025,68610.6731915902,123079.38453131,19717.0633829013,14928.1652016045,25961.5078970943,1,6,15.0281683086709,8.99814784836791,23.1375030581655,15.0281683086708,8.99814784836789,23.1375030581654,3.28201392959308,2.21144392847356,4.71767209056343,3.87754682466637,3.45421496693657,4.56597553481346
"30",2020-03-12,"United_Kingdom",83,448,115874.558911456,87616.1311120839,154664.774202047,24335.776465054,19005.4579204938,31585.3896707376,0,6,19.2060162859587,11.930502137081,29.0379632723995,19.2056585279886,11.9301002278517,29.0375652127522,4.17784797728779,2.93235428871306,5.90046021423403,3.76664618390963,3.2903047343525,4.30325694055835
"31",2020-03-13,"United_Kingdom",134,582,146844.875162393,111564.428023143,194676.150845,30970.3162509362,23948.2969110594,40011.3766429521,4,10,24.5244395217405,15.8099402660391,36.4165128822007,24.5186788664589,15.8043789983163,36.4101233242432,5.31842323578188,3.87943812895817,7.37854960980117,3.76529515074588,3.28915711663395,4.3017516079862
