"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths_an_c","death_min_an_c","death_max_an_c","estimated_deaths","death_min","death_max","rt","rt_min","rt_max"
"1",2020-02-14,"Netherlands",0,0,74.9221023422557,26.2144062874898,161.977023747124,74.9221023422557,26.2144062874898,161.977023747124,0,0,7.49221023422557e-14,2.62144062874898e-14,1.61977023747124e-13,6.02419852079408e-16,1.39348630872081e-16,9.8572181502803e-16,7.49221023422557e-14,2.62144062874898e-14,1.61977023747124e-13,3.96054938397232,3.34222437035336,4.84766796330637
"2",2020-02-15,"Netherlands",0,0,149.844204684511,52.4288125749796,323.954047494248,74.9221023422557,26.2144062874898,161.977023747124,0,0,1.66495222880737e-06,5.8841651696849e-07,3.46516103694967e-06,1.66495215448769e-06,5.88416490893433e-07,3.46516087595837e-06,1.66495215388527e-06,5.88416490754084e-07,3.46516087497264e-06,3.96054938397232,3.34222437035336,4.84766796330637
"3",2020-02-16,"Netherlands",0,0,224.766307026767,78.6432188624694,485.931071241371,74.9221023422557,26.2144062874898,161.977023747124,0,0,2.64121956070111e-05,9.3344252659042e-06,5.4970052224043e-05,2.64121955326914e-05,9.33442523982914e-06,5.49700520630517e-05,2.47472433782037e-05,8.74600874893571e-06,5.15048911870934e-05,3.96054938397232,3.34222437035336,4.84766796330637
"4",2020-02-17,"Netherlands",0,0,299.688409369023,104.857625149959,647.908094988495,74.9221023422557,26.2144062874898,161.977023747124,0,0,0.000187685515603807,6.63305862566748e-05,0.000390618135158893,0.000187685515529487,6.63305862305997e-05,0.000390618134997902,0.000161273319996796,5.69961609907706e-05,0.00033564808293485,3.96054938397232,3.34222437035336,4.84766796330637
"5",2020-02-18,"Netherlands",0,0,374.610511711279,131.072031437449,809.885118735619,74.9221023422557,26.2144062874898,161.977023747124,0,0,0.000827632579842617,0.000292496488339245,0.00172249996964838,0.000827632579768297,0.000292496488313169,0.00172249996948739,0.00063994706423881,0.00022616590208257,0.00133188183448948,3.96054938397232,3.34222437035336,4.84766796330637
"6",2020-02-19,"Netherlands",0,0,449.532614053534,157.286437724939,971.862142482742,74.9221023422557,26.2144062874898,161.977023747124,0,0,0.00263486246324171,0.000931195842848678,0.00548377459211868,0.0026348624631674,0.000931195842822603,0.00548377459195769,0.0018072298833991,0.000638699354509433,0.00376127462247031,3.96054938397232,3.34222437035336,4.84766796330637
"7",2020-02-20,"Netherlands",0,0,600.814977289794,222.097874920135,1259.65188328356,151.28236323626,64.811437195196,287.789740800814,0,0,0.00677151176921302,0.00239314336033132,0.0140931242933007,0.0067715117691387,0.00239314336030525,0.0140931242931397,0.0041366493059713,0.00146194751748265,0.00860934970118203,3.96044991308066,3.34207576477801,4.84761639105883
"8",2020-02-21,"Netherlands",0,0,784.800724468553,301.767255281654,1607.0745708047,183.985747178759,79.6693803615195,347.422687521145,0,0,0.0149920941460632,0.00529873619791667,0.0312012741177913,0.0149920941459888,0.0052987361978906,0.0312012741176303,0.00822058237685015,0.00290559283758535,0.0171081498244905,3.96041613635354,3.34203168099647,4.84759420151152
"9",2020-02-22,"Netherlands",0,0,1013.7310402209,403.96907279887,2029.8990016274,228.930315752347,102.201817517216,422.824430822698,0,0,0.0294979127919943,0.0104302685627695,0.0613786880063207,0.02949791279192,0.0104302685627434,0.0613786880061597,0.0145058186459312,0.00513153236485283,0.0301774138885295,3.96037503559962,3.34197845814915,4.84756679947982
"10",2020-02-23,"Netherlands",0,0,1303.07999805558,537.248693345581,2549.23977766715,289.34895783468,133.279620546711,519.340776039748,0,0,0.0531564680890769,0.018825017053492,0.110532962446399,0.0531564680890025,0.0188250170534659,0.110532962446238,0.0236585552970826,0.00839474849072252,0.0491542744400786,3.96032381235772,3.34191366827874,4.84753116929286
