"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths_an_c","death_min_an_c","death_max_an_c","estimated_deaths","death_min","death_max","rt","rt_min","rt_max"
"1",2020-02-19,"Greece",0,0,66.3697862180083,24.4599471756667,132.904854648338,66.3697862180083,24.4599471756667,132.904854648338,0,0,6.63697862180083e-14,2.44599471756667e-14,1.32904854648338e-13,5.21428389006221e-16,1.36009102849887e-16,9.64169783650945e-16,6.63697862180083e-14,2.44599471756667e-14,1.32904854648338e-13,2.26672872961851,1.78429924893842,2.7855723025383
"2",2020-02-20,"Greece",0,0,132.739572436017,48.9198943513335,265.809709296676,66.3697862180083,24.4599471756667,132.904854648338,0,0,1.72066621212685e-06,6.24831850972611e-07,3.6179529330646e-06,1.72066614627849e-06,6.24831826648673e-07,3.61795280112391e-06,1.72066614575706e-06,6.24831826512663e-07,3.61795280015974e-06,2.26672872961851,1.78429924893842,2.7855723025383
"3",2020-02-21,"Greece",0,0,199.109358654025,73.3798415270002,398.714563945014,66.3697862180083,24.4599471756667,132.904854648338,0,0,2.72960221058796e-05,9.91210490868356e-06,5.73938877354389e-05,2.72960220400312e-05,9.91210488435962e-06,5.73938876034983e-05,2.55753558937527e-05,9.28727305771095e-06,5.37759348023743e-05,2.26672872961851,1.78429924893842,2.7855723025383
"4",2020-02-22,"Greece",0,0,265.479144872033,97.8397887026669,531.619418593352,66.3697862180083,24.4599471756667,132.904854648338,0,0,0.000193966001951712,7.04355877404329e-05,0.000407841952150912,0.000193966001885863,7.0435587716109e-05,0.000407841952018972,0.000166669979845832,6.05234828317494e-05,0.000350448064415473,2.26672872961851,1.78429924893842,2.7855723025383
"5",2020-02-23,"Greece",0,0,331.848931090042,122.299735878334,664.52427324169,66.3697862180083,24.4599471756667,132.904854648338,0,0,0.0008553274987027,0.000310598220694573,0.00179845144661231,0.000855327498636851,0.000310598220670249,0.00179845144648037,0.000661361496750988,0.00024016263295414,0.0013906094944614,2.26672872961851,1.78429924893842,2.7855723025383
"6",2020-02-24,"Greece",0,0,398.21871730805,146.759683054,797.429127890028,66.3697862180083,24.4599471756667,132.904854648338,0,0,0.00272303238782446,0.000988824766927409,0.0057255747587857,0.00272303238775861,0.000988824766903085,0.00572557475865376,0.00186770488912176,0.000678226546232836,0.00392712331217339,2.26672872961851,1.78429924893842,2.7855723025383
"7",2020-02-25,"Greece",0,0,474.477676410668,181.338817404538,932.969701757495,76.2589591026185,34.5791343505372,135.540573867467,0,0,0.00699810563905542,0.00254124784134478,0.0147145429431826,0.00699810563898957,0.00254124784132046,0.0147145429430507,0.00427507325123096,0.00155242307441737,0.00898896818439689,2.26664629874389,1.78418031980129,2.78552455095395
"8",2020-02-26,"Greece",0,0,564.935721783161,222.746491483122,1093.06649911131,90.4580453724928,41.4076740785842,160.096797353815,0,0,0.0154922694185974,0.00562594385524382,0.0325741394482716,0.0154922694185315,0.00562594385521949,0.0325741394481396,0.00849416377954197,0.00308469601389904,0.017859596505089,2.26663027827824,1.7841614922402,2.78551274407937
"9",2020-02-27,"Greece",1,1,669.154419595816,271.889260066649,1275.00780012007,104.218697812655,49.1427685835276,181.941301008754,0,0,0.0304607775993897,0.011064216699553,0.0640381481859908,0.0304607775993239,0.0110642166995286,0.0640381481858588,0.0149685081807924,0.00543827284430913,0.0314640087377192,2.26661126523783,1.78413929913802,2.78549860978691
"10",2020-02-28,"Greece",2,3,787.937299035639,330.216154094866,1478.32902597191,118.782879439823,58.3268940282162,203.321225851845,0,0,0.054759095206072,0.0199057841410337,0.11506581448884,0.0547590952060061,0.0199057841410094,0.115065814488708,0.0242983176066823,0.00884156744148079,0.0510276663028495,2.26658932416892,1.7841142486209,2.78548184593454
"11",2020-02-29,"Greece",1,4,922.93611912077,400.597868387134,1702.40101630523,134.99882008513,70.3817142922682,224.071990333317,0,0,0.0916316558478486,0.033369369554746,0.192337593453446,0.0916316558477827,0.0333693695547217,0.192337593453314,0.0368725606417766,0.0134635854137122,0.0772717789646057,2.26656425861583,1.78408653874159,2.78546195201743
"12",2020-03-01,"Greece",3,7,1076.35012248081,485.682655502123,1951.42885976429,153.414003360036,85.0847871149891,249.027843459063,0,0,0.14468178907285,0.0528517700885268,0.303123964721251,0.144681789072784,0.0528517700885025,0.303123964721119,0.0530501332250015,0.0194824005337808,0.110786371267805,2.26653569577272,1.78405612037418,2.78543830974792
"13",2020-03-02,"Greece",0,7,1250.79618985474,588.271175676054,2231.78598242862,174.446067373936,102.588520173931,280.357122664326,0,0,0.217795437860975,0.0799274217529168,0.455034648629836,0.217795437860909,0.0799274217528925,0.455034648629704,0.0731136487881246,0.02707565166439,0.151910683908584,2.26650314710983,1.78402280392899,2.78541019050365
"14",2020-03-05,"Greece",3,10,1449.29003660419,709.972907412093,2544.87667828917,198.493846749444,121.701731736039,313.090695860558,0,0,0.315057246965567,0.116352589253347,0.655730546041205,0.315057246965502,0.116352589253323,0.655730546041073,0.0972618091045928,0.0364251675004306,0.200695897411369,2.26646603300001,1.78398632674817,2.78537673635686
"15",2020-03-06,"Greece",22,32,1675.28372392644,852.011857380561,2894.09407114319,225.993687322249,142.038949968468,349.217392854019,0,0,0.440987128538405,0.164166042283916,0.913385941543942,0.440987128538339,0.164166042283892,0.91338594154381,0.125929881572837,0.0478134530305688,0.257655395502737,2.26642368461919,1.78394638436127,2.78533693181339
"16",2020-03-07,"Greece",13,45,1932.72978892527,1017.74549637111,3283.70141206727,257.446064998837,165.733638990547,389.607340924079,0,0,0.600137826391709,0.225595922544804,1.23568108355037,0.600137826391643,0.22559592254478,1.23568108355024,0.159150697853304,0.0614298802608883,0.32229514200643,2.26637533441571,1.78390264094739,2.78528957089277
"17",2020-03-08,"Greece",21,66,2226.16014880108,1211.14379019581,3714.95494024366,293.430359875808,193.398293824704,431.253528176384,0,0,0.797359670738397,0.303180287016315,1.63116096658966,0.797359670738331,0.303180287016291,1.63116096658953,0.197221844346687,0.0775843644715104,0.395479883039289,2.26632010108,1.78385473026841,2.78523321946973
"18",2020-03-09,"Greece",7,73,2550.26060550186,1435.4429764277,4164.24490850223,324.10045670078,224.299186231886,449.289968258572,0,0,1.03791655455329,0.399855680709749,2.10924088366773,1.03791655455322,0.399855680709725,2.1092408836676,0.240556883814889,0.0966753936934346,0.478079917078074,2.20319874373839,1.66634570598333,2.73533701857259
"19",2020-03-10,"Greece",11,84,2919.54647093807,1697.13534451824,4673.26180588708,369.285865436207,261.692368090538,509.016897384857,0,0,1.3275427498233,0.519025581486337,2.67907859083889,1.32754302101203,0.519025494700324,2.67908049923772,0.289626195270016,0.119169900776588,0.569837707171158,2.20313093582677,1.6662810151137,2.73527072690348
"20",2020-03-11,"Greece",6,90,3338.33235128927,1991.39624589843,5245.77571544368,418.785880351204,294.260901380192,572.513909556591,0,0,1.67249630258019,0.664633665000053,3.35023804738031,1.67250065522735,0.664632268082322,3.35026859558406,0.344953552756892,0.145608083513715,0.671159456541413,2.19739526988169,1.67816875352266,2.75487237449469
"21",2020-03-12,"Greece",9,99,3814.18604948429,2328.75623296196,5894.74012419519,475.853698195018,337.359987063529,648.964408751513,1,1,2.07974916084009,0.841335619644868,4.13285276673396,2.07977293743667,0.841319507527086,4.1330632127687,0.407252858259896,0.176701954644815,0.782614719353655,2.19730741062112,1.67808984012922,2.75477809412743
"22",2020-03-13,"Greece",34,133,4354.75720665611,2718.46830585555,6639.06661231897,540.57115717182,389.712072893591,744.326488123784,0,1,2.55692779807356,1.05453812004933,5.03733883072209,2.55694672381823,1.0543961665791,5.03817454631224,0.477178637233474,0.213202500404466,0.904486063988132,2.19720728803247,1.67800409239295,2.75466627487009
